址幾點會,1
早幾點司,1
幾點司機,1
點司機開,1
機開始送,1
以幾點送,1
幾點送貨,1
最晚的配,3
晚的配送,3
最晚是送,1
晚是送到,1
是送到幾,1
送貨到什,1
貨到什麼,1
晚配送的,3
幾點後你,1
點後你們,1
後你們就,1
你們就不,8
們就不送,1
就不送了,2
無法指定,4
法指定幾,1
定幾點才,1
幾點才送,1
點才送到,1
才送到的,1
送到的原,1
到的原因,1
超過晚上,4
過晚上八,1
晚上八點,2
上八點你,1
八點你們,1
點你們還,1
過晚上幾,1
上幾點你,1
幾點你們,1
點你們司,1
們司機就,1
司機就休,1
機就休息,1
郵局九點,1
局九點開,1
九點開始,1
開始送件,2
始送件你,1
送件你們,1
送時間到,2
時間到什,3
間到什麼,3
黑貓的晚,1
貓的晚配,1
的晚配時,1
晚配時段,1
貓配送時,1
貓配送貨,1
送貨品最,1
貨品最晚,1
品最晚會,1
最晚會幾,1
晚會幾點,1
會幾點送,3
黑貓最晚,1
貓最晚配,1
想了解晚,1
了解晚上,1
解晚上配,1
送的話會,2
的話會不,2
話會不會,2
會不會到,2
業務最早,1
務最早會,1
最早會開,1
早會開始,2
請在下午,1
在下午兩,1
午兩點送,1
兩點送過,1
點送過來,1
送過來那,1
過來那時,1
來那時候,1
那時候才,1
請你們s,1
們sd在,1
sd在3,1
d在3點,1
在3點之,4
3點之前,4
點之前送,4
之前送過,4
前送過來,4
們包裹在,1
包裹在3,1
裹在3點,1
請你們宅,2
們宅配在,1
宅配在3,1
配在3點,1
請你們快,2
們快遞在,1
快遞在3,1
遞在3點,1
請問午後,1
問午後配,1
午後配送,1
後配送是,1
請問午配,1
問午配是,1
問可否指,1
可否指定,3
否指定配,1
問司機多,1
司機多早,1
機多早會,1
多早會開,1
會開始送,1
開始送東,1
始送東西,1
請問宅急,8
問宅急便,8
急便的配,7
便的配送,8
問你們多,1
你們多早,1
們多早開,1
多早開始,1
早開始送,1
問你們配,2
們配送人,1
配送人員,1
送人員都,1
員都是幾,1
請問我選,1
問我選早,1
我選早上,1
選早上配,1
配送最早,1
送最早是,1
問配送時,1
問配送起,1
配送起始,1
送起始時,1
起始時間,1
請問晚上,4
問晚上到,1
上到貨是,1
到貨是幾,1
問晚上送,1
時段是在,1
段是在八,1
是在八點,1
問晚上配,1
的時段會,1
時段會到,1
段會到很,1
會到很晚,1
問晚上最,1
上最晚配,1
問最晚送,1
請晚上六,1
晚上六點,1
上六點之,1
六點之後,1
點之後再,1
之後再送,1
後再送家,1
再送家裡,1
送家裡沒,1
選擇晚配,1
擇晚配那,1
晚配那是,1
配那是幾,1
那是幾點,2
幾點會收,3
點會收到,1
裹可以指,4
以指定假,1
指定假日,1
定假日再,1
假日再配,1
日再配送,2
的配達日,3
配達日期,3
達日期要,2
日期要怎,4
期要怎麼,6
要怎麼指,6
的配達指,1
配達指定,2
達指定日,1
定日期要,1
要怎麼寫,13
可以下個,1
以下個禮,1
下個禮拜,1
個禮拜在,1
禮拜在幫,1
拜在幫我,1
在幫我送,1
幫我送嗎,3
可以改上,1
以改上班,1
改上班日,1
上班日再,1
班日再配,1
以指定日,5
定日期配,2
日期配送,3
期配送嗎,1
送日期嗎,1
今天寄客,1
天寄客戶,1
寄客戶可,1
客戶可以,40
戶可以明,1
以明天收,1
明天收到,1
天收到嗎,2
今天寄包,2
天寄包裹,2
寄包裹可,4
以明天幫,1
明天幫我,1
天幫我配,1
天寄出一,1
寄出一定,1
出一定只,1
一定只能,4
定只能明,1
只能明天,1
可以先請,2
以先請人,1
先請人來,1
人來收件,6
來收件但,2
收件但先,1
件但先不,1
但先不要,1
可以在宅,1
以在宅配,1
在宅配單,1
宅配單上,1
配單上寫,1
單上寫我,1
上寫我想,1
寫我想要,1
我想要的,1
定送貨的,1
送貨的日,1
貨的日期,5
的日期嗎,2
我在71,3
的包裹也,6
包裹也可,6
裹也可以,6
麼指定配,2
我想在我,1
想在我指,1
指定的日,3
定的日期,3
的日期配,2
期配送這,1
我想在限,1
想在限定,1
在限定的,1
限定的日,1
日期配達,1
期配達可,1
達可以嗎,1
定送貨日,3
貨日期可,2
日期可以,5
期可以嗎,2
送日期要,1
是每件包,1
每件包裹,1
件包裹都,3
包裹都可,3
裹都可以,3
都可以指,1
麼指定日,1
麼指定包,1
指定包裹,4
定包裹的,3
要指定包,1
貨日期要,1
日期要通,1
期要通知,1
送日期可,1
期可以指,2
送日期指,1
日期指定,1
期指定方,1
指定方式,1
個包裹可,5
裹可以在,2
可以在我,5
以在我指,2
要指定下,1
指定下下,1
定下下禮,1
下下禮拜,1
下禮拜三,1
禮拜三再,1
拜三再送,1
三再送要,1
再送要跟,1
中秋不可,2
秋不可以,2
不可以要,6
可以要求,10
以要求晚,6
不可以當,7
可以當日,18
以當日配,10
中秋不能,4
秋不能指,2
中秋是不,1
秋是不是,1
是不能選,6
不能選時,6
能選時間,6
中秋節你,1
秋節你們,1
節你們調,1
你們調整,1
們調整配,1
調整配送,2
整配送內,1
內容是什,4
中秋節前,1
秋節前夕,1
節前夕可,1
前夕可以,1
夕可以指,1
中秋節送,1
秋節送貨,1
節送貨會,1
送貨會拖,1
貨會拖很,1
會拖很久,1
拖很久才,1
很久才送,1
久才送到,1
才送到嗎,1
中秋節配,1
秋節配送,1
節配送時,1
送時間會,6
時間會正,1
間會正常,1
會正常嗎,1
中秋節繁,1
秋節繁盛,1
節繁盛期,2
繁盛期那,1
盛期那些,1
期那些地,1
那些地區,23
些地區不,7
地區不能,4
區不能到,1
什麼是繁,1
麼是繁盛,1
是繁盛期,2
繁盛期配,7
盛期配送,7
期配送時,6
只要是繁,1
要是繁盛,1
繁盛期就,1
盛期就不,1
期就不能,1
就不能指,1
在春節期,1
春節期間,2
節期間為,1
期間為何,1
間為何沒,1
為何沒辦,1
何沒辦法,1
沒辦法保,1
辦法保證,1
法保證隔,1
在繁盛期,3
繁盛期你,2
盛期你們,2
期你們的,1
時間有固,8
如果繁盛,1
果繁盛期,1
繁盛期不,7
盛期不保,1
期不保證,1
不保證隔,1
保證隔天,1
證隔天到,1
隔天到貨,1
天到貨那,1
年節不能,1
節不能指,2
能指定時,3
有節日的,1
節日的時,1
日的時候,1
的時候送,1
時候送貨,1
候送貨會,1
送貨會延,1
貨會延遲,1
會延遲嗎,1
有節慶時,1
節慶時配,1
慶時配送,1
時配送時,1
時間會調,1
間會調整,1
會調整嗎,3
你們在繁,1
們在繁盛,1
繁盛期會,2
盛期會怎,1
期會怎樣,1
會怎樣調,1
怎樣調整,1
樣調整配,1
你們春節,1
們春節繁,1
春節繁忙,1
節繁忙期,1
繁忙期配,1
忙期配送,1
時間有更,1
你們繁盛,2
們繁盛期,2
時間有調,1
間有調整,1
有調整嗎,1
時間會改,3
間會改嗎,1
我希望除,1
希望除夕,1
望除夕前,1
除夕前兩,1
夕前兩天,1
前兩天到,1
兩天到貨,1
天到貨可,1
貨可以指,6
哪裡查看,2
裡查看春,1
查看春節,1
看春節配,1
春節配送,1
節配送調,1
配送調整,1
春節不可,2
節不可以,2
春節不能,3
春節的送,1
節的送貨,1
貨時間跟,2
時間跟平,2
間跟平常,2
跟平常一,1
平常一樣,1
常一樣嗎,1
春節是不,1
節是不是,1
春節繁盛,1
期你們配,1
是否無法,1
否無法指,1
法指定配,4
為什麼中,4
什麼中秋,4
麼中秋不,3
秋不能晚,1
不能晚上,6
能晚上再,6
秋不能選,1
不能選配,5
能選配送,5
選配送時,7
麼你們不,7
為什麼春,2
什麼春節,2
麼春節不,2
節不能晚,1
節不能選,1
為什麼除,2
什麼除夕,2
麼除夕不,2
除夕不能,3
夕不能晚,1
夕不能選,1
為什麼節,1
什麼節日,2
麼節日不,1
節日不能,2
日不能晚,1
為什麼端,2
什麼端午,2
麼端午不,2
端午不能,3
午不能晚,1
午不能選,1
為什麼繁,4
什麼繁盛,4
麼繁盛期,4
盛期不能,4
期不能晚,1
期不能選,1
繁盛期的,2
盛期的配,2
期的配送,2
時間不能,1
繁盛期寄,1
盛期寄包,1
期寄包裹,1
寄包裹跟,2
包裹跟平,1
裹跟平常,1
跟平常不,1
為何無法,1
何無法指,1
為何繁盛,2
何繁盛期,2
繁盛期沒,3
盛期沒辦,3
期沒辦法,3
沒辦法確,1
辦法確認,1
法確認一,1
確認一定,1
認一定是,1
繁盛期無,1
盛期無法,1
期無法指,1
為麼在繁,1
麼在繁盛,1
沒辦法指,1
辦法指定,1
除夕不可,2
夕不可以,2
夕不能指,1
除夕是不,1
夕是不是,1
節日不可,2
日不可以,2
日不能指,1
節日是不,2
日是不是,2
遇到過年,1
到過年你,1
過年你們,4
年你們送,1
的時間會,8
時間會變,1
過年的配,1
年的配送,1
間會改變,1
會改變嗎,1
過年寄件,1
年寄件也,1
寄件也是,2
件也是隔,1
也是隔日,1
是隔日到,1
隔日到貨,1
日到貨嗎,2
過年期間,11
年期間要,1
期間要寄,1
間要寄到,1
要寄到外,2
寄到外島,19
到外島是,6
外島是不,1
島是不是,1
端午不可,2
午不可以,2
午不能指,1
端午是不,1
午是不是,1
端午節那,1
午節那時,1
節那時候,1
那時候會,1
時候會變,1
候會變動,1
會變動送,1
變動送貨,1
動送貨的,1
請問繁盛,1
問繁盛期,1
期配送的,1
盛期不可,2
期不可以,2
期不能指,2
繁盛期有,1
盛期有哪,1
期有哪些,1
些配送限,1
配送限制,1
沒辦法幫,1
辦法幫我,1
法幫我隔,1
幫我隔天,1
我隔天送,1
隔天送到,1
繁盛期是,2
盛期是不,1
期是不是,1
盛期是指,1
期是指大,1
是指大節,1
指大節日,1
大節日的,1
節日的送,1
日的送貨,1
繁盛期送,1
盛期送貨,1
期送貨的,1
時間會不,7
間會不會,6
會不會延,1
不會延長,1
期配送更,1
配送更改,1
送更改的,1
更改的內,1
改的內容,1
的內容有,3
內容有哪,3
容有哪些,3
時間有什,1
間有什麼,1
有什麼規,5
什麼規定,5
麼規定嗎,4
送時間說,4
盛期會影,1
期會影響,1
會影響配,1
影響配送,1
響配送嗎,1
繁盛期跟,1
盛期跟平,1
期跟平常,1
跟平常有,1
平常有什,1
常有什麼,1
在蝦皮買,4
蝦皮買的,1
皮買的東,1
人可以更,2
以更改蝦,1
更改蝦皮,7
改蝦皮包,12
皮包裹的,12
有一個蝦,4
一個蝦皮,4
個蝦皮的,1
蝦皮的包,14
皮的包裹,14
包裹能幫,1
裹能幫我,1
能幫我轉,1
幫我轉寄,1
在線上改,1
線上改蝦,1
上改蝦皮,1
有一件蝦,2
一件蝦皮,2
件蝦皮的,3
皮的貨你,1
的貨你們,1
貨你們業,1
們業務還,1
個蝦皮包,3
皮包裹我,1
我的蝦皮,2
的蝦皮訂,1
蝦皮訂單,1
皮訂單可,1
單可以改,1
以改送我,1
改送我公,1
送我公司,1
收件人有,1
件人有一,2
人有一個,2
皮包裹但,2
件人我可,2
人我可以,2
可以改蝦,2
以改蝦皮,2
改蝦皮購,3
蝦皮購物,9
我是寄件,3
是寄件人,3
寄件人有,1
我是蝦皮,5
是蝦皮的,1
蝦皮的寄,2
皮的寄件,2
件人可是,1
人可是我,1
可是我出,1
是我出貨,1
我要寄蝦,1
要寄蝦皮,2
寄蝦皮包,4
皮包裹可,5
要變更蝦,1
變更蝦皮,1
更蝦皮包,1
的收件地,5
想知道改,2
知道改蝦,2
道改蝦皮,2
的地址的,2
皮購物東,2
購物東西,2
物東西的,2
我想要更,2
要更改蝦,2
我蝦皮包,1
皮包裹當,1
包裹當初,1
裹當初留,1
當初留給,1
初留給寄,1
留給寄件,1
給寄件人,1
我蝦皮的,2
皮的貨要,1
的貨要修,1
貨要修改,1
皮包裹地,2
裹地址的,1
地址的管,1
址的管道,1
裹地址要,2
更改我的,1
改我的蝦,1
的蝦皮配,1
蝦皮配送,1
皮配送地,1
為什麼蝦,5
什麼蝦皮,5
麼蝦皮的,2
包裹不能,12
裹不能改,1
不能改地,1
能改地址,1
麼蝦皮購,1
皮購物的,2
購物的東,2
物的東西,2
東西不能,16
西不能改,1
麼更改蝦,1
寄蝦皮的,3
寫錯了怎,3
蝦皮的東,9
皮的東西,9
的東西需,7
東西需要,8
西需要幾,1
要幾天前,6
幾天前更,1
天前更改,1
現在改蝦,1
在改蝦皮,1
蝦皮下單,1
皮下單的,1
下單的是,1
單的是要,1
的是要在,1
是要在蝦,1
要在蝦皮,1
在蝦皮改,1
蝦皮改地,1
皮改地址,1
皮包裹上,2
寫錯了可,6
以改住址,1
改住址嗎,1
皮包裹收,2
送地址要,1
皮包裹怎,1
怎麼改送,1
麼改送貨,1
皮包裹要,2
裹要改收,1
人地址要,1
皮包裹配,1
裹配送地,1
送地址更,1
地址更改,1
址更改方,1
更改方式,2
皮包裹寄,2
裹寄件了,1
以改送其,1
改送其他,1
送其他地,1
其他地方,1
址有誤可,1
有誤可以,2
誤可以幫,1
蝦皮的收,2
皮的收貨,1
的收貨地,1
收貨地址,2
貨地址可,3
址可以寫,7
可以寫別,1
以寫別的,1
寫別的嗎,1
蝦皮的訂,1
皮的訂單,1
蝦皮客戶,2
皮客戶更,1
客戶更改,1
戶更改配,1
送地址我,1
皮客戶突,1
客戶突然,1
戶突然要,1
突然要改,1
然要改配,1
蝦皮寄來,1
皮寄來的,1
寄來的東,1
幫我改寄,1
皮購物留,2
購物留的,2
物留的資,2
留的資料,2
的資料為,1
資料為什,1
料為什麼,1
資料都不,1
料都不能,1
都不能改,1
不能改嗎,1
問可否改,1
可否改寄,1
否改寄送,1
改寄送蝦,1
寄送蝦皮,2
送蝦皮包,1
請問改蝦,2
問改蝦皮,2
一般用戶,9
般用戶可,5
用戶可以,9
戶可以到,1
可以到轉,8
以到轉運,8
轉運站寄,4
運站寄件,1
站寄件嗎,1
不能到轉,2
能到轉運,2
到轉運中,18
轉運中心,38
運中心自,6
中心自取,6
心自取包,4
自己去轉,2
以直接到,5
直接到轉,2
接到轉運,2
運中心寄,11
中心寄嗎,1
可以去轉,2
以去轉運,2
去轉運中,7
心自取嗎,1
中心寄件,7
心寄件嗎,4
包裹拿去,4
裹拿去轉,1
拿去轉運,3
運站寄嗎,2
運中心去,2
中心去我,2
心去我的,2
運中心取,3
中心取件,1
心取件嗎,1
你們的轉,1
們的轉運,1
的轉運中,1
運中心有,4
中心有提,2
心有提供,2
有提供寄,22
提供寄件,7
供寄件嗎,4
你們轉運,3
們轉運中,3
中心有開,2
心有開放,2
運中心沒,1
中心沒有,1
心沒有提,1
我去轉運,2
運中心拿,3
中心拿你,1
心拿你們,1
轉運站拿,1
運站拿你,1
站拿你們,1
己去轉運,1
中心拿包,2
心拿包裹,2
可以把東,2
以把東西,2
東西拿去,7
西拿去轉,2
怎麼到轉,1
麼到轉運,1
中心取我,1
心取我的,1
取我的包,1
家附近沒,3
附近沒有,5
近沒有便,2
沒有便利,4
有便利商,6
便利商店,69
利商店直,1
商店直接,1
店直接拿,1
我能夠去,1
想知道轉,2
知道轉運,2
道轉運中,1
運中心是,1
中心是否,1
心是否接,1
是否接受,2
否接受寄,2
道轉運站,1
轉運站是,1
運站是否,1
站是否接,1
接受寄件,2
親自到轉,2
自到轉運,2
心寄包裹,1
中心取包,1
心取包裹,1
心寄件要,1
寄件要準,1
心寄件運,1
寄件運費,6
件運費會,3
運費會比,13
費會比較,12
會比較便,7
直接去轉,2
接去轉運,2
中心寄貨,1
心寄貨可,1
寄貨可以,7
運站寄貨,1
站寄貨可,1
件可以到,2
運中心嗎,1
能否至轉,1
否至轉運,1
至轉運中,1
運中心也,1
中心也提,1
心也提供,1
也提供客,1
提供客戶,1
供客戶寄,1
客戶寄件,4
戶寄件嗎,1
運中心可,3
心可以寄,2
可以寄件,26
以寄件嗎,11
有開放寄,2
開放寄件,2
放寄件的,1
寄件的服,3
件的服務,16
運中心能,1
中心能否,1
心能否寄,1
能否寄件,1
運中心就,1
中心就在,1
心就在我,1
就在我家,2
在我家旁,2
家旁邊可,2
旁邊可以,2
邊可以拿,4
轉運站可,1
運站可以,1
轉運站就,1
運站就在,1
站就在我,1
可以拿去,31
轉運站離,1
運站離我,1
站離我家,1
離我家很,1
我家很近,1
家很近我,1
很近我可,1
近我可以,1
什麼是對,1
麼是對的,1
是對的包,1
對的包裝,1
包裝不對,1
裝不對就,1
不對就不,1
對就不能,1
就不能寄,2
不能寄貨,2
能寄貨嗎,4
包裝錯了,1
裝錯了或,1
錯了或是,1
了或是不,1
或是不對,1
是不對就,1
不對就會,1
對就會被,1
就會被退,1
會被退件,1
裹包裝方,3
包裝方法,8
裹包裝有,3
包裝有固,1
裝有固定,1
有固定的,7
固定的包,1
定的包法,1
的包法嗎,1
裹包裝相,1
包裝相關,1
裝相關說,1
用什麼東,6
麼東西包,1
西包裝啊,1
可以告訴,10
以告訴我,8
告訴我你,4
訴我你們,4
我你們的,5
們的包裝,7
的包裝方,14
裝方法嗎,1
以怎麼包,2
怎麼包裝,99
麼包裝包,1
包裝包裹,1
外包裝有,1
包裝有差,1
裝有差嗎,1
有規定一,4
規定一定,4
定一定的,1
一定的包,1
定的包裝,4
有規定的,3
規定的包,3
裝方法可,1
法可以讓,1
我包裹一,1
包裹一個,1
裹一個都,1
一個都是,1
個都是6,1
都是60,1
是60公,1
60公分,1
0公分可,2
公分可以,2
裹要寄到,4
要寄到同,4
寄到同一,4
到同一個,3
同一個地,4
一個地方,2
個地方兩,1
地方兩件,1
我的水果,1
的水果禮,2
水果禮盒,2
果禮盒可,1
禮盒可以,4
盒可以兩,1
可以兩件,1
以兩件包,1
兩件包成,1
件包成一,1
我要寄貨,4
要寄貨要,1
寄貨要怎,1
貨要怎麼,13
要怎麼包,102
麼包裝才,4
包裝才對,1
麼包裝有,1
包裝有關,1
裝有關係,1
有關係嗎,3
怎樣包裝,9
樣包裝才,2
包裝才可,3
裝才可以,4
才可以順,1
可以順利,1
以順利寄,1
順利寄出,1
不是沒按,2
是沒按照,2
沒按照你,2
按照你們,3
照你們的,2
的包裝就,1
包裝就會,1
該如何包,2
如何包裝,7
何包裝我,1
包裝我的,4
裝我的包,1
下你們的,4
需要特別,4
要特別包,3
特別包起,1
別包起來,1
包起來嗎,1
不太了解,3
太了解包,1
了解包裹,1
解包裹狀,1
狀態是什,1
裹狀態有,1
狀態有哪,1
態有哪些,1
裹狀態的,1
狀態的種,1
態的種類,1
的種類是,1
種類是不,1
類是不是,1
是不是很,4
不是很多,1
狀態是在,2
態是在說,2
是在說什,2
在說什麼,3
是在說明,1
在說明包,1
說明包裹,1
明包裹現,1
裹狀態相,1
狀態相關,1
態相關問,1
相關問題,18
我看不懂,1
看不懂包,1
不懂包裹,1
懂包裹狀,1
裹狀態欸,1
查詢包裏,4
詢包裏動,1
包裏動態,1
詢包裏貨,1
麼方式申,1
方式申請,1
式申請託,1
申請託運,9
請託運單,8
以怎麼申,1
麼申請託,1
跟你們拿,5
你們拿託,2
們拿託運,2
拿託運單,4
跟我說怎,2
我說怎麼,2
說怎麼申,1
麼申請寄,1
申請寄貨,1
請寄貨的,1
寄貨的託,2
以說明申,1
說明申請,1
明申請託,1
託運單的,16
運單的方,1
單的方式,1
的方式嗎,3
平常要寄,1
常要寄貨,1
要寄貨的,1
貨的託運,1
託運單沒,17
運單沒了,11
運單是不,10
單是不是,10
不是有條,1
是有條件,1
託運單相,1
運單相關,1
單相關問,1
託運單需,4
運單需要,4
單需要帶,1
需要帶什,2
如果要申,1
果要申請,1
要申請託,1
運單的話,4
單的話要,3
的話要不,1
話要不要,1
你們有多,1
們有多少,1
有多少種,1
多少種託,1
少種託運,1
種託運單,2
我要拿託,1
要拿託運,1
要索取託,1
索取託運,5
取託運單,6
我要託運,3
要託運單,5
沒有託運,20
有託運單,20
運單了要,1
單了要跟,1
了要跟你,2
要跟你們,25
你們拿嗎,1
運單了怎,1
了怎麼跟,2
跟你們索,12
你們索取,12
是不是每,5
不是每次,1
是每次託,1
每次託運,1
次託運單,1
單沒了就,1
沒了就要,1
了就要用,1
不是要等,1
是要等我,1
要等我的,1
等我的託,1
運單沒有,4
單沒有了,3
是不是託,1
不是託運,1
運單的單,1
單的單子,1
的單子沒,3
單子沒了,3
子沒了你,1
沒了你們,1
是否託運,1
否託運單,1
託運單子,1
運單子沒,1
子沒了就,1
沒了就可,1
了就可以,1
就可以請,1
要用什麼,20
麼方式領,1
方式領取,1
式領取託,1
領取託運,1
跟你們申,3
們申請可,1
申請可以,1
請可以寄,1
可以寄貨,15
以寄貨的,1
託運單全,1
運單全部,1
單全部都,1
全部都一,1
部都一樣,1
都一樣嗎,7
運單有哪,1
單有哪幾,1
有哪幾種,4
單沒了再,1
沒了再申,1
了再申請,1
再申請就,1
申請就好,1
請就好還,1
就好還是,1
好還是我,1
單沒了怎,1
沒了怎麼,2
了怎麼拿,1
運單沒得,1
單沒得寫,1
沒得寫了,1
得寫了要,1
寫了要怎,1
不是都固,1
是都固定,1
都固定申,1
固定申請,1
我可以事,1
可以事先,2
以事先申,1
事先申請,1
先申請託,1
請問我寄,2
問我寄貨,1
我寄貨要,1
寄貨要寫,1
貨要寫的,1
要寫的那,1
寫的那個,1
的那個單,1
那個單子,2
個單子沒,1
請問沒有,1
問沒有託,1
運單了可,4
單了可以,4
請問是打,1
問是打電,1
們申請託,1
請問託運,1
問託運單,1
沒有了是,1
有了是我,1
了是我們,1
是我們自,1
我們自己,1
請給我託,1
給我託運,3
我託運單,6
可以去哪,31
以去哪些,1
去哪些地,1
哪些地方,30
些地方寄,2
地方寄需,1
方寄需要,1
寄需要冷,2
需要冷藏,8
要冷藏的,3
果我要寄,4
我要寄低,8
要寄低溫,9
寄低溫的,8
溫的包裹,3
提供寄送,4
供寄送低,1
寄送低溫,2
送低溫物,1
低溫物品,2
溫物品的,2
物品的通,1
低溫包裏,8
溫包裏到,1
包裏到那,1
裏到那寄,1
到那寄送,1
溫包裏除,1
包裏除了,1
裏除了7,1
除了71,8
了711,8
711還,5
11還有,5
1還有那,1
還有那邊,1
溫包裏寄,1
包裏寄送,1
溫包裏涵,1
包裏涵括,1
裏涵括業,1
涵括業務,1
裹怎麼樣,1
怎麼樣都,1
麼樣都可,1
樣都可以,1
都可以寄,18
可以寄嗎,84
低溫寄送,4
溫寄送相,1
寄送相關,2
送相關問,2
些地方不,5
地方不能,2
方不能寄,1
不能寄冷,2
能寄冷凍,1
寄冷凍的,3
裡可以寄,12
可以寄低,13
以寄低溫,13
寄低溫包,13
你們有哪,5
們有哪些,4
有哪些地,16
些地方是,3
地方是可,1
方是可以,1
是可以給,2
小心我告,1
心我告你,1
小心我投,1
心我投訴,1
我投訴你,1
不然告訴,1
然告訴你,1
告訴你老,2
訴你老闆,2
道可以讓,1
可以讓我,8
以讓我投,1
讓我投訴,1
麼方式投,1
只要不滿,1
要不滿意,1
不滿意就,1
滿意就可,1
意就可以,1
就可以投,1
以投訴嗎,1
再胡說八,1
胡說八道,1
說八道我,1
八道我告,1
道我告你,1
如何跟你,1
何跟你們,1
跟你們主,1
們主管投,1
主管投訴,1
如果我自,1
果我自己,1
自己去查,1
己去查就,1
去查就不,1
查就不會,1
就不會來,1
不會來問,1
會來問你,1
你沒被定,3
沒被定過,5
你服務很,1
務很差你,1
很差你服,1
差你服務,1
服務很爛,1
你的態度,2
的態度有,1
態度有問,1
度有問題,1
態度很有,1
度很有問,1
很有問題,1
你是不是,1
是不是欠,1
不是欠投,1
是欠投訴,1
欠投訴阿,1
你是很想,1
是很想被,1
很想被投,1
想被投訴,1
被投訴吧,1
你們太不,1
們太不專,1
太不專業,1
不專業太,1
專業太過,1
業太過分,1
太過分了,1
們服務有,1
服務有問,1
務有問題,4
們服務品,1
服務品質,1
務品質不,1
品質不好,1
們服務態,1
務態度可,1
態度可以,1
度可以再,1
可以再好,1
以再好一,1
再好一點,1
你這樣服,1
這樣服務,1
樣服務很,1
服務很不,1
務很不O,1
很不OK,1
你這樣做,1
這樣做人,1
樣做人失,1
做人失敗,1
你這樣會,1
這樣會被,1
樣會被罵,1
會被罵的,1
你態度很,1
度很不好,1
你態度超,1
態度超差,1
你態度爆,1
態度爆差,1
你讓我觀,1
讓我觀感,1
我觀感很,1
我可以跟,11
跟你們投,1
們投訴嗎,1
我的貨給,1
的貨給你,1
貨給你們,1
給你們送,1
你們送都,1
們送都爛,1
送都爛掉,1
都爛掉我,1
爛掉我要,1
掉我要投,1
我看你是,1
看你是沒,1
你是沒被,3
是沒被投,1
沒被投訴,1
被投訴過,1
我要去打,1
要去打你,1
去打你的,1
打你的小,1
你的小報,1
的小報告,1
小報告了,1
我要去告,2
要去告你,1
要去告訴,1
去告訴你,1
我要去跟,1
要去跟媽,1
去跟媽媽,1
跟媽媽告,1
媽媽告狀,1
我要打小,1
要打小報,1
打小報告,1
我要你們,2
要你們投,1
們投訴的,1
投訴的電,1
我要告你,3
找你們老,1
你們老闆,1
們老闆你,1
老闆你太,1
闆你太不,1
你太不像,1
太不像話,1
不像話了,1
們家的人,1
家的人態,1
的人態度,1
人態度不,1
訴你們態,1
你們態度,1
們態度差,1
態度差可,1
度差可以,1
差可以嗎,1
要直接找,3
直接找你,2
接找你們,2
找你們高,1
你們高層,1
們高層投,1
高層投訴,1
我要跟老,1
要跟老闆,1
跟老闆告,1
老闆告狀,1
我要跟你,6
要跟你老,1
跟你老闆,1
你老闆說,1
想知道可,2
知道可以,2
以投訴的,1
投訴的管,2
我想要客,1
想要客訴,1
我覺得你,4
覺得你服,1
得你服務,1
你服務態,1
投訴的方,2
訴的方式,1
的方式可,3
式可以跟,1
訴的方法,1
的方法有,5
方法有哪,3
法有哪些,3
的管道是,1
管道是什,1
道是什麼,1
沒被人兇,1
被人兇過,1
沒被長官,3
被長官定,3
長官定過,3
官定過耶,1
定過耶你,1
沒被客訴,1
被客訴過,1
客訴過是,1
訴過是不,1
過是不是,1
服務問題,2
知道你沒,2
道你沒被,2
信不信我,1
不信我去,1
信我去你,1
我去你們,1
去你們長,1
你們長官,1
們長官那,1
長官那裡,1
官那裡告,1
那裡告你,1
怎麼樣進,1
麼樣進你,1
樣進你們,1
進你們的,1
你們的投,1
們的投訴,1
的投訴程,1
投訴程序,1
看你就知,1
你就知道,1
就知道沒,1
知道沒被,1
道沒被長,1
看來你是,2
來你是沒,2
是沒被定,1
是沒被長,1
就知道你,1
給你負評,1
請問投訴,1
問投訴要,1
果我要看,1
我要看我,2
要看我的,1
看我的帳,1
我的帳目,7
的帳目的,1
帳目的話,1
目的話在,1
的話在哪,1
式可以讓,2
以讓我查,1
讓我查帳,1
以讓我清,1
讓我清楚,1
我清楚地,1
清楚地看,1
我不確定,3
不確定我,1
確定我的,1
定我的帳,1
的帳目明,5
帳目明細,7
目明細是,1
明細是不,1
細是不是,1
我要查帳,1
查一下帳,1
一下帳務,2
想查詢我,1
查詢我上,1
詢我上個,1
我上個月,5
個月的運,9
月的運費,6
的運費帳,1
運費帳單,1
看一下我,3
一下我的,5
下我的帳,2
想要查帳,1
想要看一,1
目明細請,1
怎麼查帳,2
查我的帳,1
的帳目有,3
帳目有什,1
目有什麼,1
什麼方法,8
查帳方法,1
帳方法相,1
方法相關,1
法相關問,1
查帳目明,1
目明細一,1
明細一定,1
細一定要,1
一定要跟,1
定要跟你,1
跟你們調,1
你們調嗎,1
查帳的方,1
帳的方式,1
方式有很,2
式有很多,2
有很多嗎,2
目明細的,1
明細的查,1
細的查詢,1
的查詢要,1
查詢要在,1
詢要在哪,1
在哪邊查,3
帳目的資,1
目的資料,1
的資料方,1
資料方便,1
料方便我,1
方便我在,1
便我在哪,1
我在哪邊,2
帳目要去,1
目要去哪,1
帳款明細,1
款明細我,1
明細我查,1
細我查的,1
我查的到,1
帳款要去,1
款要去哪,1
想要看帳,1
要看帳目,1
需要研究,1
要研究一,1
研究一下,1
究一下帳,1
一下帳單,1
問我的帳,1
的帳目要,1
帳目要在,1
